PurchaseDate,StoreID,StoreLocation,PaymentMethod,DiscountApplied,DiscountPercent,ProductCost,Profit,FootTraffic,InventoryLevel,MarketingExpenditure,CompetitorPrice
02-01-2021,47,New York,Debit Card,FALSE,0,784.93,0,390,73,679.17,633.82
22-09-2022,51,Houston,Credit Card,TRUE,9,606.53,59.99000000000001,447,65,3122.05,538.77
21-01-2022,75,San Antonio,Credit Card,TRUE,25,583.42,194.48000000000002,905,96,6352.05,832.42
06-06-2022,77,Phoenix,Debit Card,TRUE,15,356.4,62.89000000000004,792,25,2652.39,350.93
03-05-2022,27,Houston,Online Transfer,FALSE,0,576.21,0,737,50,7855.69,630.3
21-08-2021,75,Houston,Cash,TRUE,20,350.27,87.57,284,85,5372.1,369.03
13-10-2022,94,San Diego,Cash,FALSE,0,984.39,0,967,90,7541,833.52
16-07-2022,43,San Jose,Online Transfer,TRUE,17,652.64,133.66999999999996,56,9,2397.83,748.8
23-07-2021,15,New York,Online Transfer,FALSE,0,743.3,0,256,18,2772.36,775.13
12-12-2022,65,Chicago,Credit Card,TRUE,16,216.69,41.26999999999998,755,22,5944.21,253.68
04-08-2022,29,Chicago,Online Transfer,TRUE,20,373.78,93.45000000000005,449,95,8426.19,488.92
26-09-2021,85,Houston,Mobile Payment,TRUE,7,728.44,54.82999999999993,478,17,9920.94,707.85
11-01-2021,7,Dallas,Cash,FALSE,0,278.74,0,227,6,8933.27,283.25
17-03-2021,89,Phoenix,Debit Card,FALSE,0,423.88,0,403,95,6435.26,411.96
06-02-2021,90,San Jose,Online Transfer,FALSE,0,245.3,0,579,42,3199.34,216.03
18-03-2022,4,Philadelphia,Online Transfer,TRUE,11,819.09,101.24000000000001,463,8,8721.25,924.8
07-09-2022,47,Los Angeles,Credit Card,TRUE,23,315.39,94.21000000000004,666,85,6232.53,355.52
10-04-2022,45,Los Angeles,Debit Card,FALSE,0,259.66,0,659,36,2801.48,244.11
05-01-2021,91,Philadelphia,Debit Card,TRUE,7,461.14,34.710000000000036,471,22,3302.52,522.66
06-01-2021,84,Chicago,Cash,FALSE,0,410.07,0,308,40,6516.26,393.05
29-03-2021,85,New York,Online Transfer,FALSE,0,85.19,0,974,41,1916.38,100.43
15-06-2022,20,Dallas,Credit Card,TRUE,28,133.91,52.06999999999999,790,65,4729.42,208.57
25-01-2023,81,Dallas,Debit Card,TRUE,29,701.74,286.62,682,99,6759.43,941.82
06-01-2021,100,Houston,Debit Card,TRUE,24,95.06,30.019999999999996,313,86,1606.53,109.02
20-05-2022,76,San Diego,Mobile Payment,FALSE,0,645.89,0,164,21,9996.41,676.44
07-03-2021,99,Houston,Credit Card,TRUE,17,576.88,118.15999999999997,258,8,1781.52,592.19
17-06-2023,46,San Diego,Debit Card,FALSE,0,698.98,0,427,31,5076.53,724.74
26-07-2021,44,San Antonio,Credit Card,FALSE,0,126.05,0,135,56,5969.28,131.78
25-02-2023,82,Houston,Credit Card,TRUE,21,277.36,73.72999999999996,91,20,4831.42,371.96
11-11-2020,35,Chicago,Online Transfer,FALSE,0,254.68,0,332,48,2991.8,264.63
04-12-2021,80,Dallas,Credit Card,TRUE,16,186.5,35.52000000000001,499,28,169.94,263.07
25-04-2023,68,Dallas,Online Transfer,FALSE,0,91.5,0,690,81,5903.18,88.01
21-10-2022,13,Los Angeles,Cash,FALSE,0,115.2,0,426,27,7101.19,102.48
16-12-2020,62,New York,Mobile Payment,TRUE,12,767.09,104.60000000000002,909,31,3417.02,716.88
20-10-2020,30,San Diego,Debit Card,FALSE,0,139.75,0,416,62,3426.88,140.29
27-10-2020,28,Houston,Cash,TRUE,24,509.68,160.95,834,63,9821.37,640.35
13-04-2022,92,Phoenix,Debit Card,TRUE,13,44.94,6.719999999999999,805,69,500.6,50.92
04-08-2021,71,Dallas,Online Transfer,TRUE,19,434.17,101.83999999999997,317,86,4974.86,599.8
11-03-2021,11,Chicago,Mobile Payment,TRUE,12,96.92,13.219999999999999,774,76,1858.73,121.87
08-01-2021,48,Los Angeles,Debit Card,TRUE,29,504.61,206.11,478,53,8464.22,686.74
24-06-2021,80,Chicago,Mobile Payment,TRUE,6,872.51,55.690000000000055,397,80,7598.8,990.05
29-04-2023,13,Los Angeles,Mobile Payment,TRUE,24,350.39,110.65000000000003,277,87,9275.74,375.77
04-07-2023,53,San Antonio,Debit Card,FALSE,0,686.08,0,554,1,9461.24,654.83
14-01-2022,42,Philadelphia,Debit Card,TRUE,2,180.33,3.6799999999999784,153,55,2079.34,203.14
28-06-2022,77,San Antonio,Credit Card,TRUE,9,480.06,47.47999999999996,317,35,5801.94,557.05
27-03-2023,23,Los Angeles,Credit Card,FALSE,0,484.11,0,192,50,2431.42,398.04
25-02-2023,52,San Antonio,Online Transfer,TRUE,13,292.15,43.650000000000034,542,19,4929.71,371.78
13-04-2022,45,Chicago,Cash,FALSE,0,324.9,0,800,42,2947.37,277.85
25-04-2022,14,San Diego,Online Transfer,FALSE,0,680.53,0,230,75,8439.97,722.07
19-11-2022,89,San Diego,Credit Card,TRUE,4,199.74,8.319999999999993,314,70,3230.08,232.64
16-04-2022,64,Chicago,Mobile Payment,TRUE,17,285.37,58.44999999999999,785,33,1717.29,315.09
09-01-2023,7,San Jose,Online Transfer,FALSE,0,534.48,0,134,74,9354.35,471.28
01-05-2023,62,Houston,Credit Card,FALSE,0,426.83,0,62,69,860.08,438.38
07-01-2021,17,San Diego,Online Transfer,TRUE,19,133.29,31.26000000000002,626,68,7808.82,162.35
16-08-2020,74,Houston,Online Transfer,TRUE,18,549.68,120.66000000000008,159,98,4052.5,747.84
11-08-2021,4,Los Angeles,Credit Card,FALSE,0,329.42,0,927,74,9512.82,265.28
31-03-2022,74,Houston,Debit Card,FALSE,0,716.41,0,644,98,5193.5,701.61
12-08-2021,32,San Diego,Cash,TRUE,5,893.22,47.00999999999999,199,15,9698.4,945.53
21-03-2023,30,Chicago,Mobile Payment,FALSE,0,284,0,675,13,2204.77,281.07
25-04-2021,98,Los Angeles,Online Transfer,TRUE,20,762,190.5,617,87,3502.93,907.64
20-10-2022,61,Houston,Mobile Payment,FALSE,0,809.61,0,612,83,515.96,957.62
11-08-2021,46,Dallas,Credit Card,TRUE,22,626.01,176.57000000000005,183,39,229.23,865.94
02-12-2021,53,San Antonio,Credit Card,TRUE,25,56.61,18.870000000000005,326,7,5664.87,89.99
04-10-2021,10,Los Angeles,Cash,FALSE,0,703.52,0,818,60,4868.17,634.59
23-02-2023,76,New York,Cash,FALSE,0,785.85,0,442,39,5332.13,706.97
01-09-2020,96,Philadelphia,Debit Card,FALSE,0,738.34,0,987,0,2764.76,793.74
28-06-2022,15,Houston,Mobile Payment,TRUE,2,867.23,17.699999999999932,186,30,9238.05,737.35
14-04-2023,97,Philadelphia,Cash,FALSE,0,478.92,0,270,93,8694.51,524.34
23-12-2022,22,Dallas,Online Transfer,TRUE,11,595.93,73.65000000000009,729,37,4324.54,709.95
27-06-2022,46,Chicago,Cash,FALSE,0,258.43,0,831,75,3835.12,294.18
05-01-2023,67,Houston,Credit Card,TRUE,19,498.33,116.89000000000004,867,86,403.52,613.53
15-10-2020,6,Chicago,Cash,TRUE,4,702.84,29.279999999999973,664,0,1033.84,669.33
02-04-2023,49,Houston,Online Transfer,FALSE,0,171.54,0,562,13,5756.35,185.25
28-10-2022,86,New York,Debit Card,FALSE,0,520.67,0,722,12,4328.28,541.7
06-12-2021,69,San Diego,Online Transfer,TRUE,24,621.31,196.20000000000005,608,68,4650.08,968.59
06-03-2021,51,New York,Cash,FALSE,0,907.39,0,963,3,573.85,739.2
24-01-2022,97,New York,Mobile Payment,FALSE,0,602.94,0,828,99,9397.51,626.07
27-08-2021,21,Philadelphia,Mobile Payment,FALSE,0,413.09,0,901,71,6397.76,424.19
03-12-2020,58,Chicago,Cash,FALSE,0,711.77,0,665,60,9371.07,636.45
09-05-2021,33,Philadelphia,Cash,FALSE,0,678.86,0,624,46,872.52,614.78
13-03-2023,65,Dallas,Debit Card,TRUE,23,90.3,26.97,392,51,4208.75,104.12
26-07-2020,43,Houston,Cash,TRUE,10,98.01,10.89,908,4,1981.49,102.82
19-10-2021,60,Dallas,Online Transfer,TRUE,29,285.99,116.81,752,23,5878.1,468.38
20-11-2022,61,San Diego,Debit Card,FALSE,0,263.77,0,965,61,6533.24,279.79
29-05-2022,95,Houston,Online Transfer,TRUE,4,85.68,3.569999999999993,790,67,4049.74,92.43
03-10-2020,65,Los Angeles,Debit Card,FALSE,0,304.57,0,645,74,152.36,319.61
04-07-2021,63,Philadelphia,Credit Card,FALSE,0,382.46,0,215,51,9064.05,344.19
19-01-2021,56,Dallas,Credit Card,FALSE,0,44.26,0,367,42,3028.16,52.14
29-05-2022,71,Phoenix,Cash,TRUE,29,402.42,164.36999999999995,796,3,9424.62,597.36
14-01-2021,86,San Diego,Mobile Payment,FALSE,0,921.82,0,105,57,4891.88,866.23
06-03-2023,36,San Jose,Cash,TRUE,18,442.58,97.15000000000003,76,11,3676.25,575.55
19-03-2023,83,Philadelphia,Credit Card,TRUE,28,209.21,81.35999999999999,180,8,1005.31,330.92
20-11-2022,53,Houston,Debit Card,FALSE,0,570.24,0,700,5,2939.8,457.83
02-12-2020,17,San Antonio,Mobile Payment,TRUE,3,873.17,27.00999999999999,796,68,228.65,795.97
17-01-2023,92,Philadelphia,Online Transfer,TRUE,13,826.4,123.49000000000001,749,32,6984.6,953.46
25-07-2022,4,San Antonio,Debit Card,TRUE,28,366.32,142.45999999999998,625,43,2152.03,542.81
29-12-2022,40,San Diego,Credit Card,FALSE,0,585.64,0,656,78,3812.08,502.95
20-05-2023,54,San Jose,Credit Card,TRUE,15,745.61,131.58000000000004,999,86,9262.02,722.15
11-04-2021,75,San Diego,Online Transfer,FALSE,0,629.65,0,885,85,1595.25,617
03-08-2022,85,Dallas,Mobile Payment,TRUE,5,703.79,37.04000000000008,304,94,4044.84,753.88
03-10-2022,34,New York,Mobile Payment,FALSE,0,947.27,0,802,97,2757.01,798.96
07-02-2022,2,Dallas,Online Transfer,FALSE,0,14.33,0,332,98,329.69,13.06
12-12-2020,9,New York,Cash,FALSE,0,809.22,0,909,42,5801.05,855.8
10-05-2021,31,Philadelphia,Mobile Payment,FALSE,0,315.59,0,309,7,9667.65,344.17
10-03-2022,50,San Antonio,Credit Card,FALSE,0,313.87,0,744,66,1537.43,341.46
22-05-2023,56,Houston,Online Transfer,TRUE,4,257.46,10.730000000000018,743,53,1116.08,304.79
20-01-2021,26,New York,Credit Card,TRUE,18,784.12,172.13,452,69,7874.26,851.18
20-03-2021,42,Philadelphia,Cash,FALSE,0,466.04,0,157,90,5774.38,527.73
04-04-2023,81,San Jose,Online Transfer,FALSE,0,217.51,0,946,40,4943.11,225.59
16-08-2020,20,Houston,Credit Card,FALSE,0,839.17,0,928,44,3386.39,820.39
18-04-2022,97,Chicago,Credit Card,TRUE,4,104.81,4.3700000000000045,201,23,380,119.23
13-06-2021,28,Los Angeles,Debit Card,TRUE,27,592.56,219.17000000000007,356,4,8060.81,761.47
08-12-2020,38,Philadelphia,Credit Card,FALSE,0,349.15,0,545,100,9807.16,361.76
14-11-2021,30,Los Angeles,Cash,TRUE,5,335.29,17.649999999999977,902,62,6860.93,406.78
11-07-2023,79,New York,Mobile Payment,FALSE,0,111.17,0,556,88,3198.2,111.21
09-05-2021,43,Dallas,Cash,TRUE,5,699,36.789999999999964,200,79,4386.63,814.75
24-11-2022,100,New York,Online Transfer,TRUE,8,592.46,51.51999999999998,429,19,3142.48,656.66
28-12-2022,30,San Jose,Debit Card,FALSE,0,708.61,0,116,25,7616.9,764.62
11-09-2022,7,Phoenix,Mobile Payment,FALSE,0,486.5,0,468,32,9183.3,416.2
08-11-2021,59,San Antonio,Online Transfer,TRUE,9,424.06,41.94,83,21,4165.09,391.8
01-12-2020,7,San Jose,Credit Card,FALSE,0,621.7,0,309,100,6168.24,717
07-01-2022,67,San Jose,Debit Card,TRUE,23,363.88,108.69,627,0,6313.89,411.59
02-11-2021,92,New York,Debit Card,FALSE,0,645.14,0,345,50,2859.56,566.25
17-08-2020,74,San Diego,Mobile Payment,TRUE,1,808.78,8.170000000000073,536,17,365.62,886.81
27-09-2021,100,San Antonio,Credit Card,TRUE,23,319.65,95.48000000000002,255,65,6645.39,496.98
06-02-2021,18,San Jose,Debit Card,TRUE,5,121.42,6.390000000000001,665,22,3661.83,114.02
11-10-2022,33,Phoenix,Debit Card,TRUE,8,628.99,54.700000000000045,179,33,4913.19,592.5
14-06-2022,63,Dallas,Cash,TRUE,29,385.47,157.44999999999993,987,71,5616.48,503.91
23-09-2022,59,San Jose,Mobile Payment,TRUE,12,696.47,94.97000000000003,665,60,971.14,673.65
20-03-2021,93,Chicago,Online Transfer,FALSE,0,31.21,0,451,5,1734.42,36.86
06-01-2022,11,New York,Online Transfer,FALSE,0,818.06,0,960,13,6166.9,698.98
07-08-2020,49,Houston,Mobile Payment,FALSE,0,930.8,0,835,6,4343.65,1048.89
14-11-2021,30,Phoenix,Debit Card,FALSE,0,421.12,0,266,88,6681.42,454.47
21-12-2020,9,San Diego,Credit Card,TRUE,23,192.18,57.41,75,7,3676.67,209.43
12-12-2020,2,Chicago,Online Transfer,FALSE,0,987.82,0,302,90,6745.14,1036.56
23-08-2020,19,Chicago,Cash,TRUE,6,163.88,10.460000000000008,874,52,9541.14,160.75
17-12-2022,46,San Antonio,Cash,FALSE,0,349.13,0,278,26,2609.64,330.61
17-04-2022,66,Phoenix,Cash,FALSE,0,241.66,0,116,68,664.3,224.63
06-01-2022,54,San Jose,Mobile Payment,TRUE,21,123.93,32.94,231,14,8829.56,169.34
22-05-2023,34,Houston,Online Transfer,TRUE,6,821.1,52.40999999999997,294,38,1537.31,944.53
01-08-2020,51,Houston,Credit Card,FALSE,0,564.17,0,774,44,2595.77,496.47
21-11-2022,39,Los Angeles,Mobile Payment,TRUE,14,650.29,105.86000000000001,413,27,467.67,803.94
09-11-2021,67,Houston,Mobile Payment,FALSE,0,426.37,0,474,1,7511.71,417.06
15-10-2022,1,Phoenix,Debit Card,TRUE,4,561.48,23.389999999999986,395,81,5073.57,688.25
03-10-2022,95,San Jose,Online Transfer,FALSE,0,281.87,0,112,42,728.12,302.02
11-03-2023,43,Chicago,Credit Card,FALSE,0,523.31,0,656,63,6454.27,614.28
23-08-2022,74,Houston,Credit Card,TRUE,15,431.46,76.14000000000004,254,67,3125.92,566.85
08-02-2021,11,San Diego,Credit Card,TRUE,23,430.96,128.73000000000008,446,50,8766.67,648.51
15-07-2020,36,San Antonio,Online Transfer,TRUE,19,275.81,64.69,235,89,4436.64,320.55
10-05-2022,55,Phoenix,Credit Card,FALSE,0,939.7,0,599,45,9684.59,1021.08
28-03-2022,47,Chicago,Mobile Payment,FALSE,0,42.5,0,643,68,1428.84,34.7
06-04-2022,15,San Jose,Debit Card,FALSE,0,108.21,0,373,5,748.55,109.4
21-09-2022,47,New York,Credit Card,FALSE,0,123.01,0,198,1,1691.81,116.71
15-11-2021,85,Los Angeles,Mobile Payment,TRUE,3,819.76,25.350000000000023,319,9,2856.59,897.35
08-12-2020,53,Houston,Mobile Payment,FALSE,0,670.7,0,495,25,4306.27,552.84
02-03-2023,79,San Diego,Online Transfer,TRUE,18,532.56,116.90000000000009,724,11,6773.77,693.86
27-02-2022,81,Phoenix,Credit Card,TRUE,17,348.18,71.31,93,97,6225.61,482.51
09-01-2023,54,San Diego,Credit Card,TRUE,13,653.3,97.62,560,17,6618.53,672.78
26-10-2021,94,Chicago,Debit Card,TRUE,14,199.57,32.49000000000001,264,33,2564.86,226.57
09-05-2021,64,Los Angeles,Cash,TRUE,15,78.67,13.879999999999995,232,23,4080.73,95.71
05-02-2023,12,San Antonio,Mobile Payment,FALSE,0,368.84,0,149,99,9815.23,384
02-08-2022,3,San Antonio,Cash,FALSE,0,448.33,0,338,37,7384.21,453.28
19-01-2023,70,Philadelphia,Cash,TRUE,27,164.47,60.83000000000001,259,45,4745.76,184.23
21-09-2020,70,Los Angeles,Mobile Payment,FALSE,0,610.6,0,176,41,7631.75,501.91
13-11-2022,68,Los Angeles,Credit Card,FALSE,0,814.52,0,569,90,5059.79,749.8
13-04-2023,37,Houston,Mobile Payment,TRUE,2,930.2,18.979999999999905,410,50,5913.92,828.49
10-05-2022,48,Los Angeles,Cash,TRUE,10,608.15,67.57000000000005,222,79,5454.51,614.8
31-07-2021,73,San Diego,Debit Card,FALSE,0,869.39,0,335,88,4742.53,850.52
19-12-2022,11,San Diego,Online Transfer,FALSE,0,803.51,0,711,61,9996.85,757.5
26-08-2022,15,San Diego,Cash,TRUE,20,544.8,136.20000000000005,603,36,2362.24,581.96
04-08-2020,72,Phoenix,Credit Card,FALSE,0,291.8,0,284,6,1199.49,299.3
15-03-2022,75,San Jose,Online Transfer,TRUE,24,104.58,33.030000000000015,311,14,7839.15,128.77
03-04-2022,26,Dallas,Online Transfer,FALSE,0,515.32,0,212,16,4419.87,418.3
31-10-2020,36,Dallas,Online Transfer,FALSE,0,154.54,0,862,30,2449.13,153.65
07-02-2021,71,Phoenix,Online Transfer,FALSE,0,32.23,0,1000,82,9167.17,38.66
11-05-2021,14,Philadelphia,Debit Card,TRUE,4,352.98,14.70999999999998,353,28,4822.11,427.52
23-09-2020,73,San Diego,Online Transfer,TRUE,20,280.28,70.07000000000005,795,26,2046.73,316.23
13-01-2022,2,San Jose,Cash,TRUE,10,469.67,52.19,935,69,8576.01,606.19
16-12-2022,98,Houston,Online Transfer,FALSE,0,87.02,0,603,21,2934.67,102.53
06-05-2022,90,Los Angeles,Online Transfer,FALSE,0,273.34,0,811,82,6887.82,257.61
15-03-2021,9,Houston,Debit Card,FALSE,0,607.65,0,621,80,5339.12,671.68
10-02-2021,15,Philadelphia,Debit Card,FALSE,0,658.07,0,220,50,3898.01,778.76
03-01-2023,13,Phoenix,Cash,FALSE,0,927.86,0,201,35,9572.54,1045.19
04-07-2021,61,Philadelphia,Mobile Payment,TRUE,28,112.69,43.83000000000001,568,48,1158.86,129.93
17-10-2021,94,San Jose,Credit Card,TRUE,29,444.02,181.36,933,57,6279.82,686.06
03-09-2020,73,Houston,Credit Card,FALSE,0,618.3,0,352,75,4901.62,643.09
22-05-2022,84,San Diego,Mobile Payment,FALSE,0,33.41,0,807,50,3372.44,27.37
22-06-2022,32,San Antonio,Online Transfer,TRUE,13,497.94,74.41000000000003,135,46,8617.21,587.2
06-08-2021,18,San Diego,Online Transfer,FALSE,0,878.62,0,232,44,8811.03,843.18
19-06-2023,12,San Antonio,Debit Card,TRUE,15,604.89,106.75,871,98,7738.65,819.88
15-06-2021,8,Chicago,Mobile Payment,FALSE,0,242.66,0,838,63,7147.92,229.83
12-09-2022,89,Dallas,Online Transfer,FALSE,0,11.4,0,811,72,1890.74,13.57
15-07-2021,78,Phoenix,Mobile Payment,TRUE,28,485.37,188.76,355,21,5460.53,667.09
14-06-2022,88,Chicago,Credit Card,TRUE,30,442.49,189.64,686,39,4501.4,684.6
26-11-2021,22,Phoenix,Credit Card,FALSE,0,507.16,0,695,62,1286.33,568.01
13-10-2021,46,Los Angeles,Credit Card,FALSE,0,595.16,0,780,52,9198.3,563.86
21-04-2022,66,Phoenix,Credit Card,FALSE,0,185.82,0,295,24,8308.67,187.44
07-04-2023,83,San Antonio,Debit Card,FALSE,0,101.5,0,449,71,4058.61,96.07
01-10-2020,9,San Antonio,Online Transfer,TRUE,2,361.67,7.3799999999999955,396,64,678.39,319.38
14-09-2021,42,New York,Credit Card,FALSE,0,64.01,0,729,55,8585.04,64.16
10-03-2021,51,Chicago,Mobile Payment,TRUE,12,426.84,58.210000000000036,355,20,3188.62,426.33
04-12-2020,99,San Antonio,Credit Card,TRUE,30,154.57,66.25,151,53,2208.68,205.44
18-11-2020,11,San Jose,Cash,FALSE,0,527.19,0,673,16,3739.18,425.46
11-03-2022,16,Houston,Credit Card,FALSE,0,753.95,0,735,57,6294.43,681.8
03-10-2021,43,Dallas,Credit Card,TRUE,22,239.48,67.54999999999998,778,28,8349.18,251.46
10-11-2022,37,Phoenix,Debit Card,TRUE,27,168.64,62.380000000000024,984,76,2254.33,209.57
06-09-2021,65,San Antonio,Online Transfer,TRUE,22,227.2,64.07999999999998,761,74,6965.9,303.23
25-05-2022,87,Chicago,Debit Card,TRUE,12,634.8,86.56000000000006,457,63,4916.58,608.73
15-09-2022,20,Dallas,Credit Card,FALSE,0,385.33,0,558,96,1663.37,395.91
26-05-2021,95,San Antonio,Mobile Payment,FALSE,0,166.07,0,560,37,7582.28,133.44
08-12-2021,95,Houston,Credit Card,FALSE,0,482.83,0,243,29,1819.32,525.35
10-02-2022,37,Dallas,Mobile Payment,FALSE,0,194.01,0,308,85,6684.72,168.87
18-02-2023,48,Chicago,Debit Card,FALSE,0,665.8,0,564,9,5579.4,699.71
24-10-2021,75,Phoenix,Mobile Payment,TRUE,8,834.7,72.57999999999993,276,32,9208.55,855.2
23-09-2020,24,San Diego,Cash,TRUE,30,471.11,201.90999999999997,885,58,5904.07,667.97
12-08-2022,43,New York,Cash,TRUE,21,37.79,10.04,291,85,6009.54,57.3
19-12-2020,44,San Jose,Online Transfer,FALSE,0,280.95,0,209,38,2814.01,303.85
05-02-2021,83,Chicago,Mobile Payment,FALSE,0,602.28,0,392,38,7222.85,636.3
05-08-2022,23,Los Angeles,Cash,FALSE,0,913.14,0,449,78,7989.69,1082.68
09-05-2023,21,Houston,Online Transfer,TRUE,25,293.83,97.94999999999999,785,87,7742.79,395.23
30-08-2020,43,Phoenix,Online Transfer,FALSE,0,479.15,0,956,36,3925.95,515.12
09-10-2020,12,San Diego,Mobile Payment,FALSE,0,382.48,0,134,59,9808.22,336.45
03-05-2021,4,Houston,Credit Card,TRUE,2,493.5,10.069999999999993,420,12,7373.47,458.99
03-02-2022,13,Dallas,Debit Card,FALSE,0,456.95,0,204,60,3378.73,468.95
01-12-2021,48,San Jose,Online Transfer,TRUE,7,522.66,39.34000000000003,401,6,8852.67,609.66
19-03-2021,65,San Antonio,Credit Card,FALSE,0,399.04,0,384,97,3003.43,420.36
17-05-2023,9,New York,Credit Card,FALSE,0,89.1,0,576,37,6704.49,86.14
07-06-2021,8,Phoenix,Online Transfer,TRUE,14,354.55,57.71999999999997,860,11,4272.8,437.92
21-05-2023,41,San Antonio,Credit Card,TRUE,5,933.74,49.139999999999986,603,1,2658.16,1041.95
03-06-2021,52,San Diego,Debit Card,TRUE,24,239.2,75.54000000000002,653,27,9496.51,351.18
01-08-2022,73,San Diego,Credit Card,TRUE,8,802.8,69.81000000000006,728,12,787.97,971.71
26-07-2021,58,Los Angeles,Mobile Payment,FALSE,0,976.15,0,904,98,7030.64,995.61
03-07-2022,80,New York,Mobile Payment,TRUE,6,198.73,12.680000000000007,162,10,6011.03,211.82
23-05-2021,3,San Diego,Debit Card,FALSE,0,131.56,0,459,79,9253.62,129.28
07-06-2023,8,Phoenix,Mobile Payment,TRUE,19,174.91,41.03,672,70,5026.21,252.48
17-04-2022,7,New York,Debit Card,TRUE,20,611.23,152.80999999999995,166,40,4265.46,780.64
16-08-2022,13,Philadelphia,Cash,FALSE,0,943.1,0,670,27,9917.53,989.53
18-01-2022,12,San Antonio,Debit Card,TRUE,14,268.71,43.74000000000001,810,69,1713.65,262.44
23-01-2023,91,San Diego,Cash,TRUE,7,46.98,3.5400000000000063,164,75,7677.08,58.3
18-09-2021,88,Houston,Mobile Payment,TRUE,3,52.62,1.6300000000000026,585,0,8938.31,51.47
09-04-2021,74,Los Angeles,Mobile Payment,FALSE,0,353.08,0,821,39,9619.79,416.37
21-05-2022,5,Philadelphia,Mobile Payment,FALSE,0,904.23,0,938,60,4721.09,776.01
28-08-2021,94,Houston,Credit Card,TRUE,20,640.48,160.12,694,56,7202.19,754.28
17-01-2022,93,Chicago,Debit Card,TRUE,1,922.14,9.31,958,53,9506.62,767.92
27-04-2023,23,Phoenix,Debit Card,FALSE,0,689.94,0,965,26,8610.15,605.24
27-11-2022,89,Chicago,Mobile Payment,FALSE,0,202.75,0,555,35,1234.34,187.42
01-08-2021,62,Chicago,Online Transfer,TRUE,21,138.31,36.75999999999999,393,97,9464.84,143.96
07-01-2023,3,Houston,Mobile Payment,TRUE,12,235.14,32.06,412,14,1864.05,308.01
21-08-2021,86,San Antonio,Debit Card,TRUE,13,370.29,55.329999999999984,168,65,4203.04,386.03
27-12-2020,29,Chicago,Cash,FALSE,0,353.6,0,527,98,6736.82,325.94
15-10-2022,15,Dallas,Mobile Payment,TRUE,12,220.09,30.00999999999999,655,27,4316.1,260.79
27-12-2021,89,Chicago,Cash,TRUE,16,13.67,2.5999999999999996,569,63,5119.12,15.43
24-08-2022,48,San Diego,Mobile Payment,FALSE,0,975.17,0,539,34,7867.86,803.75
20-07-2022,46,New York,Mobile Payment,TRUE,25,10.27,3.4299999999999997,671,28,1963.13,15.72
17-01-2021,80,San Jose,Debit Card,TRUE,2,973.06,19.860000000000014,435,0,9357.27,960.1
06-01-2022,32,Los Angeles,Cash,FALSE,0,774.33,0,544,87,8770.9,812.91
12-10-2022,13,San Diego,Debit Card,FALSE,0,935.52,0,697,67,106.23,1026.28
28-09-2021,37,Dallas,Mobile Payment,FALSE,0,760.64,0,783,37,5500.48,619.43
25-12-2021,11,San Jose,Debit Card,FALSE,0,761.04,0,345,78,4775.16,888.81
11-02-2021,44,Houston,Debit Card,TRUE,6,726.59,46.379999999999995,330,28,5328.26,810.87
19-05-2022,79,Dallas,Online Transfer,TRUE,30,33.89,14.530000000000001,69,89,5610.65,43.37
11-02-2023,55,Philadelphia,Cash,TRUE,29,141.4,57.75,426,84,5925.19,182.94
14-12-2020,89,Philadelphia,Mobile Payment,FALSE,0,460.61,0,934,39,9237.56,481.13
08-07-2021,61,Phoenix,Online Transfer,FALSE,0,956.57,0,902,21,4535.43,1019.15
24-11-2020,96,Chicago,Debit Card,FALSE,0,425.51,0,278,72,6479.09,412.31
23-04-2021,48,Dallas,Credit Card,FALSE,0,782.96,0,271,63,501.55,658.65
29-11-2021,37,New York,Online Transfer,TRUE,5,572.76,30.149999999999977,488,39,9216.24,706.49
14-07-2020,56,Houston,Credit Card,TRUE,23,612.9,183.07000000000005,423,89,7991.13,690.63
17-11-2021,75,Houston,Debit Card,TRUE,29,458.17,187.13999999999993,665,15,1021.2,623.13
09-09-2022,21,Houston,Cash,FALSE,0,156.86,0,920,21,4277.44,187.02
10-10-2020,11,Los Angeles,Online Transfer,FALSE,0,471.47,0,775,78,9120.84,510.49
15-09-2022,41,Philadelphia,Debit Card,FALSE,0,867.27,0,279,7,7123.57,1006.75
07-07-2022,57,Los Angeles,Debit Card,TRUE,5,709.4,37.34000000000003,161,74,5217.99,695.38
24-06-2023,98,Los Angeles,Online Transfer,TRUE,25,729.61,243.19999999999993,346,36,6413.56,819.16
02-07-2023,74,Dallas,Debit Card,TRUE,10,282.26,31.360000000000014,753,42,6949.21,358.76
22-03-2022,28,Houston,Online Transfer,TRUE,14,427.02,69.52000000000004,817,93,3599.53,413.56
27-03-2023,63,Los Angeles,Mobile Payment,TRUE,28,143.81,55.93000000000001,983,43,1008.37,168.47
04-09-2021,31,Phoenix,Credit Card,FALSE,0,370.5,0,757,23,2453.18,299.18
27-12-2020,18,San Antonio,Mobile Payment,FALSE,0,350.05,0,794,64,6116.49,403.27
01-08-2021,92,New York,Cash,FALSE,0,130.53,0,582,20,746.55,109.41
15-12-2020,93,Philadelphia,Online Transfer,FALSE,0,243.59,0,366,3,5409.78,274.5
09-03-2022,29,Houston,Credit Card,TRUE,18,207.35,45.52000000000001,580,45,8127.87,256.75
16-08-2020,93,Phoenix,Credit Card,TRUE,6,508.53,32.460000000000036,55,63,3221.83,635.88
